matchup,book,market,player,side,line,odds,last_update
Philadelphia 76ers at New York Knicks,Bovada,player_assists,Quentin Grimes,Under,2.5,-185,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_assists,Tyrese Maxey,Over,5.5,-150,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_assists,Tyrese Maxey,Under,5.5,115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_assists,VJ Edgecombe,Over,3.5,130,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_assists,VJ Edgecombe,Under,3.5,-170,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Adem Bona,Over,3.5,-105,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Adem Bona,Under,3.5,-125,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Andre Drummond,Over,4.5,-115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Andre Drummond,Under,4.5,-115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Jalen Brunson,Over,23.5,-115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Jalen Brunson,Under,23.5,-115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Jordan Clarkson,Over,5.5,-125,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Jordan Clarkson,Under,5.5,-105,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Josh Hart,Over,9.5,-105,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Josh Hart,Under,9.5,-125,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Justin Edwards,Over,3.5,-105,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Justin Edwards,Under,3.5,-125,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Karl-Anthony Towns,Over,24.5,-105,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Karl-Anthony Towns,Under,24.5,-125,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Kelly Oubre Jr,Over,12.5,-115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Kelly Oubre Jr,Under,12.5,-115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Mikal Bridges,Over,14.5,-115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Mikal Bridges,Under,14.5,-115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Miles McBride,Over,6.5,-125,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Miles McBride,Under,6.5,-105,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,OG Anunoby,Over,19.5,-115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,OG Anunoby,Under,19.5,-115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Paul George,Over,26.5,-105,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Paul George,Under,26.5,-125,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Quentin Grimes,Over,7.5,-125,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Quentin Grimes,Under,7.5,-105,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Tyrese Maxey,Over,26.5,-105,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,Tyrese Maxey,Under,26.5,-125,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,VJ Edgecombe,Over,14.5,-125,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_points,VJ Edgecombe,Under,14.5,-105,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Adem Bona,Over,3.5,-120,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Adem Bona,Under,3.5,-110,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Andre Drummond,Over,7.5,-115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Andre Drummond,Under,7.5,-115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Jalen Brunson,Over,2.5,115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Jalen Brunson,Under,2.5,-150,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Josh Hart,Over,8.5,-115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Josh Hart,Under,8.5,-115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Karl-Anthony Towns,Over,11.5,105,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Karl-Anthony Towns,Under,11.5,-135,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Kelly Oubre Jr,Over,4.5,-105,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Kelly Oubre Jr,Under,4.5,-125,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Mikal Bridges,Over,2.5,115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Mikal Bridges,Under,2.5,-150,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,OG Anunoby,Over,4.5,-135,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,OG Anunoby,Under,4.5,105,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Paul George,Over,4.5,-125,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Paul George,Under,4.5,-105,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Quentin Grimes,Over,2.5,-105,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,Quentin Grimes,Under,2.5,-125,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,VJ Edgecombe,Over,5.5,-115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_rebounds,VJ Edgecombe,Under,5.5,-115,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Andre Drummond,Over,0.5,180,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Andre Drummond,Under,0.5,-240,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Jalen Brunson,Over,2.5,130,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Jalen Brunson,Under,2.5,-170,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Jordan Clarkson,Over,0.5,-110,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Jordan Clarkson,Under,0.5,-120,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Josh Hart,Over,1.5,165,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Josh Hart,Under,1.5,-220,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Karl-Anthony Towns,Over,1.5,150,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Karl-Anthony Towns,Under,1.5,-200,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Kelly Oubre Jr,Over,1.5,150,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Kelly Oubre Jr,Under,1.5,-200,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Mikal Bridges,Over,1.5,120,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Mikal Bridges,Under,1.5,-155,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Miles McBride,Over,1.5,-120,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Miles McBride,Under,1.5,-110,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,OG Anunoby,Over,2.5,-200,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,OG Anunoby,Under,2.5,150,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Paul George,Over,5.5,110,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Paul George,Under,5.5,-145,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Quentin Grimes,Over,0.5,-240,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Quentin Grimes,Under,0.5,180,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Tyrese Maxey,Over,2.5,120,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,Tyrese Maxey,Under,2.5,-155,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,VJ Edgecombe,Over,1.5,-135,2026-05-06T23:32:39Z
Philadelphia 76ers at New York Knicks,Bovada,player_threes,VJ Edgecombe,Under,1.5,105,2026-05-06T23:32:39Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Stephon Castle,Over,6.5,-128,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Stephon Castle,Under,6.5,-103,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,De'Aaron Fox,Over,5.5,-144,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,De'Aaron Fox,Under,5.5,110,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Julius Randle,Over,4.5,120,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Julius Randle,Under,4.5,-158,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Victor Wembanyama,Over,3.5,100,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Victor Wembanyama,Under,3.5,-131,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Dylan Harper,Over,3.5,130,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Dylan Harper,Under,3.5,-171,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Ayo Dosunmu,Over,3.5,133,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Ayo Dosunmu,Under,3.5,-177,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Anthony Edwards,Over,2.5,-174,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Anthony Edwards,Under,2.5,132,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Mike Conley,Over,2.5,-167,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Mike Conley,Under,2.5,126,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Jaden McDaniels,Over,2.5,107,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Jaden McDaniels,Under,2.5,-140,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Devin Vassell,Over,2.5,132,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Devin Vassell,Under,2.5,-174,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Rudy Gobert,Over,1.5,-139,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Rudy Gobert,Under,1.5,105,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Naz Reid,Over,1.5,-133,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Naz Reid,Under,1.5,101,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Julian Champagnie,Over,1.5,168,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_assists,Julian Champagnie,Under,1.5,-225,2026-05-06T23:32:40Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Victor Wembanyama,Over,4.5,117,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Victor Wembanyama,Under,4.5,-156,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Rudy Gobert,Over,1.5,124,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Rudy Gobert,Under,1.5,-165,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Jaden McDaniels,Over,0.5,-180,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Jaden McDaniels,Under,0.5,135,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Naz Reid,Over,0.5,-166,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Naz Reid,Under,0.5,124,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Anthony Edwards,Over,0.5,-110,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Anthony Edwards,Under,0.5,-120,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Devin Vassell,Over,0.5,131,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Devin Vassell,Under,0.5,-175,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Julian Champagnie,Over,0.5,156,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Julian Champagnie,Under,0.5,-209,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Dylan Harper,Over,0.5,267,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Dylan Harper,Under,0.5,-373,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Julius Randle,Over,0.5,280,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Julius Randle,Under,0.5,-392,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Ayo Dosunmu,Over,0.5,282,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Ayo Dosunmu,Under,0.5,-395,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Stephon Castle,Over,0.5,295,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Stephon Castle,Under,0.5,-415,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,De'Aaron Fox,Over,0.5,300,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,De'Aaron Fox,Under,0.5,-423,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Mike Conley,Over,0.5,412,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_blocks,Mike Conley,Under,0.5,-610,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Victor Wembanyama,Over,27.5,-104,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Victor Wembanyama,Under,27.5,-123,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Anthony Edwards,Over,20.5,-119,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Anthony Edwards,Under,20.5,-107,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Julius Randle,Over,18.5,-109,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Julius Randle,Under,18.5,-117,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,De'Aaron Fox,Over,17.5,-105,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,De'Aaron Fox,Under,17.5,-122,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Stephon Castle,Over,17.5,100,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Stephon Castle,Under,17.5,-127,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Jaden McDaniels,Over,14.5,101,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Jaden McDaniels,Under,14.5,-129,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Devin Vassell,Over,12.5,-120,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Devin Vassell,Under,12.5,-106,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Naz Reid,Over,12.5,-107,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Naz Reid,Under,12.5,-119,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Dylan Harper,Over,11.5,-111,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Dylan Harper,Under,11.5,-114,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Ayo Dosunmu,Over,10.5,-127,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Ayo Dosunmu,Under,10.5,100,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Keldon Johnson,Over,9.5,-106,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Keldon Johnson,Under,9.5,-120,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Terrence Shannon Jr.,Over,8.5,-123,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Terrence Shannon Jr.,Under,8.5,-104,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Julian Champagnie,Over,8.5,-120,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Julian Champagnie,Under,8.5,-106,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Rudy Gobert,Over,7.5,-125,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Rudy Gobert,Under,7.5,-102,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Mike Conley,Over,4.5,-109,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Mike Conley,Under,4.5,-117,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Luke Kornet,Over,3.5,-110,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_points,Luke Kornet,Under,3.5,-116,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_rebounds,Victor Wembanyama,Over,12.5,-103,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_rebounds,Victor Wembanyama,Under,12.5,-127,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_rebounds,Rudy Gobert,Over,10.5,-132,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_rebounds,Rudy Gobert,Under,10.5,100,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_rebounds,Julius Randle,Over,6.5,-109,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_rebounds,Julius Randle,Under,6.5,-120,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_rebounds,Naz Reid,Over,6.5,101,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_rebounds,Naz Reid,Under,6.5,-133,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_rebounds,Stephon Castle,Over,5.5,104,2026-05-06T23:33:50Z
Minnesota Timberwolves at San Antonio Spurs,DraftKings,player_rebounds,Stephon Castle,Under,5.5,-137,2026-05-06T23:33:50Z
