matchup,book,market,player,side,line,odds,last_update,team,games,minutes,points,rebounds,assists,steals,blocks,fg_pct,fg3_pct,ft_pct,plus_minus,projection_edge,confidence
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,anthony edwards,Over,3.5,130,2026-05-06T23:34:17Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.20000000000000018,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,anthony edwards,Under,3.5,-175,2026-05-06T23:34:17Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.20000000000000018,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,julian champagnie,Over,1.5,130,2026-05-06T23:34:17Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,julian champagnie,Under,1.5,-175,2026-05-06T23:34:17Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,anthony edwards,Over,0.5,-135,2026-05-06T23:34:17Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,anthony edwards,Under,0.5,100,2026-05-06T23:34:17Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,stephon castle,Over,0.5,280,2026-05-06T23:34:17Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,stephon castle,Under,0.5,-450,2026-05-06T23:34:17Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,julian champagnie,Over,0.5,195,2026-05-06T23:34:17Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,julian champagnie,Under,0.5,-285,2026-05-06T23:34:17Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,jaden mcdaniels,Over,0.5,-185,2026-05-06T23:34:17Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,jaden mcdaniels,Under,0.5,130,2026-05-06T23:34:17Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,victor wembanyama,Over,4.5,100,2026-05-06T23:34:17Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,victor wembanyama,Under,4.5,-140,2026-05-06T23:34:17Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,julius randle,Over,0.5,240,2026-05-06T23:34:17Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,julius randle,Under,0.5,-375,2026-05-06T23:34:17Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,de'aaron fox,Over,0.5,333,2026-05-06T23:34:17Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,de'aaron fox,Under,0.5,-550,2026-05-06T23:34:17Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,mike conley,Over,0.5,375,2026-05-06T23:34:17Z,MIN,54.0,18.4,4.5,1.7,2.9,0.6,0.3,0.335,0.337,0.9,0.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,mike conley,Under,0.5,-650,2026-05-06T23:34:17Z,MIN,54.0,18.4,4.5,1.7,2.9,0.6,0.3,0.335,0.337,0.9,0.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,devin vassell,Over,0.5,115,2026-05-06T23:34:17Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,devin vassell,Under,0.5,-155,2026-05-06T23:34:17Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,rudy gobert,Over,1.5,130,2026-05-06T23:34:17Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,rudy gobert,Under,1.5,-190,2026-05-06T23:34:17Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,victor wembanyama,Over,27.5,-115,2026-05-06T23:34:17Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-2.5,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,victor wembanyama,Under,27.5,-115,2026-05-06T23:34:17Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-2.5,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,julian champagnie,Over,8.5,-130,2026-05-06T23:34:17Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,2.5999999999999996,MEDIUM
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,julian champagnie,Under,8.5,-105,2026-05-06T23:34:17Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,2.5999999999999996,MEDIUM
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,devin vassell,Over,12.5,-115,2026-05-06T23:34:17Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,1.4000000000000004,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,devin vassell,Under,12.5,-115,2026-05-06T23:34:17Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,1.4000000000000004,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,dylan harper,Over,10.5,-140,2026-05-06T23:34:17Z,SAS,69.0,22.6,11.8,3.4,3.9,0.8,0.3,0.505,0.343,0.756,4.4,1.3000000000000007,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,dylan harper,Under,10.5,105,2026-05-06T23:34:17Z,SAS,69.0,22.6,11.8,3.4,3.9,0.8,0.3,0.505,0.343,0.756,4.4,1.3000000000000007,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,rudy gobert,Over,8.5,105,2026-05-06T23:34:17Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,2.4000000000000004,MEDIUM
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,rudy gobert,Under,8.5,-140,2026-05-06T23:34:17Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,2.4000000000000004,MEDIUM
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,mike conley,Over,4.5,-118,2026-05-06T23:34:17Z,MIN,54.0,18.4,4.5,1.7,2.9,0.6,0.3,0.335,0.337,0.9,0.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,mike conley,Under,4.5,-111,2026-05-06T23:34:17Z,MIN,54.0,18.4,4.5,1.7,2.9,0.6,0.3,0.335,0.337,0.9,0.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,de'aaron fox,Over,17.5,-120,2026-05-06T23:34:17Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,1.1000000000000014,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,de'aaron fox,Under,17.5,-110,2026-05-06T23:34:17Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,1.1000000000000014,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,stephon castle,Over,17.5,-105,2026-05-06T23:34:17Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,-0.8000000000000007,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,stephon castle,Under,17.5,-125,2026-05-06T23:34:17Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,-0.8000000000000007,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,naz reid,Over,11.5,-125,2026-05-06T23:34:17Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,2.0999999999999996,MEDIUM
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,naz reid,Under,11.5,-105,2026-05-06T23:34:17Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,2.0999999999999996,MEDIUM
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,luke kornet,Over,3.5,-120,2026-05-06T23:34:17Z,SAS,68.0,21.0,6.5,6.1,1.9,0.5,1.0,0.643,0.0,0.825,1.7,3.0,MEDIUM
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,luke kornet,Under,3.5,-111,2026-05-06T23:34:17Z,SAS,68.0,21.0,6.5,6.1,1.9,0.5,1.0,0.643,0.0,0.825,1.7,3.0,MEDIUM
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,keldon johnson,Over,9.5,-105,2026-05-06T23:34:17Z,SAS,82.0,23.3,13.2,5.4,1.4,0.6,0.1,0.519,0.363,0.794,3.9,3.6999999999999993,MEDIUM
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,keldon johnson,Under,9.5,-125,2026-05-06T23:34:17Z,SAS,82.0,23.3,13.2,5.4,1.4,0.6,0.1,0.519,0.363,0.794,3.9,3.6999999999999993,MEDIUM
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,anthony edwards,Over,21.5,-111,2026-05-06T23:34:17Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,7.300000000000001,HIGH
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,anthony edwards,Under,21.5,-118,2026-05-06T23:34:17Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,7.300000000000001,HIGH
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,julius randle,Over,17.5,-120,2026-05-06T23:34:17Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,3.6000000000000014,MEDIUM
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,julius randle,Under,17.5,-110,2026-05-06T23:34:17Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,3.6000000000000014,MEDIUM
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,jaden mcdaniels,Over,13.5,-135,2026-05-06T23:34:17Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,1.3000000000000007,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,jaden mcdaniels,Under,13.5,100,2026-05-06T23:34:17Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,1.3000000000000007,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,ayo dosunmu,Over,10.5,-120,2026-05-06T23:34:17Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,4.300000000000001,HIGH
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,ayo dosunmu,Under,10.5,-111,2026-05-06T23:34:17Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,4.300000000000001,HIGH
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,terrence shannon jr.,Over,8.5,-105,2026-05-06T23:34:17Z,MIN,43.0,12.5,5.6,1.1,0.9,0.3,0.0,0.45,0.408,0.8,-1.9,-2.9000000000000004,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,terrence shannon jr.,Under,8.5,-125,2026-05-06T23:34:17Z,MIN,43.0,12.5,5.6,1.1,0.9,0.3,0.0,0.45,0.408,0.8,-1.9,-2.9000000000000004,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,victor wembanyama,Over,12.5,-125,2026-05-06T23:34:17Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-1.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,victor wembanyama,Under,12.5,-105,2026-05-06T23:34:17Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-1.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,de'aaron fox,Over,3.5,-120,2026-05-06T23:34:17Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,de'aaron fox,Under,3.5,-110,2026-05-06T23:34:17Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,devin vassell,Over,4.5,115,2026-05-06T23:34:17Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,-0.5,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,devin vassell,Under,4.5,-155,2026-05-06T23:34:17Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,-0.5,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,julius randle,Over,6.5,-105,2026-05-06T23:34:17Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.20000000000000018,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,julius randle,Under,6.5,-125,2026-05-06T23:34:17Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.20000000000000018,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,jaden mcdaniels,Over,4.5,-115,2026-05-06T23:34:17Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,-0.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,jaden mcdaniels,Under,4.5,-115,2026-05-06T23:34:17Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,-0.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,dylan harper,Over,3.5,105,2026-05-06T23:34:17Z,SAS,69.0,22.6,11.8,3.4,3.9,0.8,0.3,0.505,0.343,0.756,4.4,-0.10000000000000009,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,dylan harper,Under,3.5,-140,2026-05-06T23:34:17Z,SAS,69.0,22.6,11.8,3.4,3.9,0.8,0.3,0.505,0.343,0.756,4.4,-0.10000000000000009,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,stephon castle,Over,5.5,100,2026-05-06T23:34:17Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,-0.20000000000000018,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,stephon castle,Under,5.5,-135,2026-05-06T23:34:17Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,-0.20000000000000018,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,julian champagnie,Over,5.5,-105,2026-05-06T23:34:17Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,julian champagnie,Under,5.5,-130,2026-05-06T23:34:17Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.2999999999999998,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,keldon johnson,Over,3.5,-145,2026-05-06T23:34:17Z,SAS,82.0,23.3,13.2,5.4,1.4,0.6,0.1,0.519,0.363,0.794,3.9,1.9000000000000004,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,keldon johnson,Under,3.5,105,2026-05-06T23:34:17Z,SAS,82.0,23.3,13.2,5.4,1.4,0.6,0.1,0.519,0.363,0.794,3.9,1.9000000000000004,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,luke kornet,Over,3.5,115,2026-05-06T23:34:17Z,SAS,68.0,21.0,6.5,6.1,1.9,0.5,1.0,0.643,0.0,0.825,1.7,2.5999999999999996,MEDIUM
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,luke kornet,Under,3.5,-155,2026-05-06T23:34:17Z,SAS,68.0,21.0,6.5,6.1,1.9,0.5,1.0,0.643,0.0,0.825,1.7,2.5999999999999996,MEDIUM
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,ayo dosunmu,Over,2.5,-140,2026-05-06T23:34:17Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,0.8999999999999999,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,ayo dosunmu,Under,2.5,105,2026-05-06T23:34:17Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,0.8999999999999999,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,anthony edwards,Over,4.5,105,2026-05-06T23:34:17Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.5,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,anthony edwards,Under,4.5,-140,2026-05-06T23:34:17Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.5,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,naz reid,Over,5.5,-155,2026-05-06T23:34:17Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,0.7000000000000002,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,naz reid,Under,5.5,115,2026-05-06T23:34:17Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,0.7000000000000002,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,rudy gobert,Over,11.5,105,2026-05-06T23:34:17Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,rudy gobert,Under,11.5,-140,2026-05-06T23:34:17Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,mike conley,Over,1.5,-185,2026-05-06T23:34:17Z,MIN,54.0,18.4,4.5,1.7,2.9,0.6,0.3,0.335,0.337,0.9,0.3,0.19999999999999996,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_rebounds,mike conley,Under,1.5,135,2026-05-06T23:34:17Z,MIN,54.0,18.4,4.5,1.7,2.9,0.6,0.3,0.335,0.337,0.9,0.3,0.19999999999999996,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,de'aaron fox,Over,1.5,-105,2026-05-06T23:34:17Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,de'aaron fox,Under,1.5,-125,2026-05-06T23:34:17Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,victor wembanyama,Over,2.5,110,2026-05-06T23:34:17Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,victor wembanyama,Under,2.5,-150,2026-05-06T23:34:17Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,devin vassell,Over,2.5,130,2026-05-06T23:34:17Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,devin vassell,Under,2.5,-175,2026-05-06T23:34:17Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,jaden mcdaniels,Over,1.5,145,2026-05-06T23:34:17Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,jaden mcdaniels,Under,1.5,-200,2026-05-06T23:34:17Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,stephon castle,Over,1.5,125,2026-05-06T23:34:17Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,stephon castle,Under,1.5,-165,2026-05-06T23:34:17Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,anthony edwards,Over,2.5,-111,2026-05-06T23:34:17Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,anthony edwards,Under,2.5,-118,2026-05-06T23:34:17Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,julian champagnie,Over,1.5,-165,2026-05-06T23:34:17Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,julian champagnie,Under,1.5,125,2026-05-06T23:34:17Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,naz reid,Over,1.5,-125,2026-05-06T23:34:17Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,naz reid,Under,1.5,-105,2026-05-06T23:34:17Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,julius randle,Over,1.5,130,2026-05-06T23:34:17Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,julius randle,Under,1.5,-175,2026-05-06T23:34:17Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,mike conley,Over,1.5,155,2026-05-06T23:34:17Z,MIN,54.0,18.4,4.5,1.7,2.9,0.6,0.3,0.335,0.337,0.9,0.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,mike conley,Under,1.5,-210,2026-05-06T23:34:17Z,MIN,54.0,18.4,4.5,1.7,2.9,0.6,0.3,0.335,0.337,0.9,0.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,ayo dosunmu,Over,1.5,140,2026-05-06T23:34:17Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,ayo dosunmu,Under,1.5,-190,2026-05-06T23:34:17Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,terrence shannon jr.,Over,0.5,-175,2026-05-06T23:34:17Z,MIN,43.0,12.5,5.6,1.1,0.9,0.3,0.0,0.45,0.408,0.8,-1.9,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_threes,terrence shannon jr.,Under,0.5,130,2026-05-06T23:34:17Z,MIN,43.0,12.5,5.6,1.1,0.9,0.3,0.0,0.45,0.408,0.8,-1.9,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_assists,anthony edwards,Over,2.5,-170,2026-05-06T23:27:50Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,1.2000000000000002,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_assists,anthony edwards,Under,2.5,130,2026-05-06T23:27:50Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,1.2000000000000002,LOW
